"Temporada","Liga","Equipo","Jugador","Posición","Valor.de.Mercado","URL.Perfil","URL.Rendimiento","Partidos","Goles","Asistencias","Amarillas","Segundas_Amarillas","Rojas","Minutos.Jugados"
2022,"cinch Premiership (Escocia)","St. Johnstone FC","Liam Gordon","Centre-Back","€500k","https://www.transfermarkt.com/liam-gordon/profil/spieler/238029","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/238029/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","34","2","2","6 "," - "," -","2.818'"
2022,"cinch Premiership (Escocia)","St. Johnstone FC","Ryan McGowan","Centre-Back","€350k","https://www.transfermarkt.com/ryan-mcgowan/profil/spieler/54265","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/54265/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","29","1","3","8 "," - "," -","2.448'"
2022,"cinch Premiership (Escocia)","St. Johnstone FC","Alex Mitchell","Centre-Back","€325k","https://www.transfermarkt.com/alex-mitchell/profil/spieler/746094","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/746094/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","29","1","-","6 "," - "," 1","2.215'"
2022,"cinch Premiership (Escocia)","St. Johnstone FC","Dan Cleary","Centre-Back","€300k","https://www.transfermarkt.com/dan-cleary/profil/spieler/264193","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/264193/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","43","-","1","13 "," 1 "," 1","3.541'"
2022,"cinch Premiership (Escocia)","St. Johnstone FC","Andy Considine","Centre-Back","€250k","https://www.transfermarkt.com/andy-considine/profil/spieler/21306","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/21306/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","37","1","1","4 "," - "," 2","3.212'"
2022,"cinch Premiership (Escocia)","St. Johnstone FC","John Mahon","Centre-Back","€125k","https://www.transfermarkt.com/john-mahon/profil/spieler/491216","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/491216/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","32","-","-","10 "," 1 "," 1","2.396'"
2022,"cinch Premiership (Escocia)","St. Johnstone FC","Liam Parker","Centre-Back","-","https://www.transfermarkt.com/liam-parker/profil/spieler/903442","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/903442/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","7","-","-","- "," 1 "," -","452'"
2022,"cinch Premiership (Escocia)","St. Johnstone FC","Adam Montgomery","Left-Back","€500k","https://www.transfermarkt.com/adam-montgomery/profil/spieler/757272","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/757272/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","33","1","4","6 "," - "," -","2.756'"
2022,"cinch Premiership (Escocia)","St. Johnstone FC","Adam Montgomery","Left-Back","€500k","https://www.transfermarkt.com/adam-montgomery/profil/spieler/757272","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/757272/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","33","1","4","6 "," - "," -","2.756'"
2022,"cinch Premiership (Escocia)","St. Johnstone FC","Tony Gallacher","Left-Back","€350k","https://www.transfermarkt.com/tony-gallacher/profil/spieler/344579","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/344579/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","5","-","-","- "," - "," -","217'"
2022,"cinch Premiership (Escocia)","St. Johnstone FC","Callum Booth","Left-Back","€300k","https://www.transfermarkt.com/callum-booth/profil/spieler/84979","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/84979/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","-","-","-","- "," - "," -","-"
2022,"cinch Premiership (Escocia)","St. Johnstone FC","James Brown","Right-Back","€325k","https://www.transfermarkt.com/james-brown/profil/spieler/467540","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/467540/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","30","1","1","5 "," - "," -","2.255'"
2022,"cinch Premiership (Escocia)","St. Johnstone FC","Cammy MacPherson","Defensive Midfield","€400k","https://www.transfermarkt.com/cammy-macpherson/profil/spieler/399257","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/399257/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","26","-","1","4 "," - "," 1","1.740'"
2022,"cinch Premiership (Escocia)","St. Johnstone FC","Charlie Gilmour","Defensive Midfield","€225k","https://www.transfermarkt.com/charlie-gilmour/profil/spieler/293726","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/293726/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","19","-","-","6 "," - "," -","1.564'"
2022,"cinch Premiership (Escocia)","St. Johnstone FC","Daniel Phillips","Defensive Midfield","€100k","https://www.transfermarkt.com/daniel-phillips/profil/spieler/646996","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/646996/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","24","-","-","10 "," - "," 1","1.485'"
2022,"cinch Premiership (Escocia)","St. Johnstone FC","Melker Hallberg","Central Midfield","€500k","https://www.transfermarkt.com/melker-hallberg/profil/spieler/203773","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/203773/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","47","4","4","11 "," - "," -","3.448'"
2022,"cinch Premiership (Escocia)","St. Johnstone FC","Murray Davidson","Central Midfield","€250k","https://www.transfermarkt.com/murray-davidson/profil/spieler/45555","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/45555/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","8","-","-","- "," - "," 1","370'"
2022,"cinch Premiership (Escocia)","St. Johnstone FC","Maksym Kucheryavyi","Central Midfield","€150k","https://www.transfermarkt.com/maksym-kucheryavyi/profil/spieler/904371","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/904371/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","27","1","3","3 "," - "," -","1.481'"
2022,"cinch Premiership (Escocia)","St. Johnstone FC","Alex Ferguson","","Alex Ferguson","https://www.transfermarkt.com/alex-ferguson/profil/spieler/821905","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/821905/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","39","6","12","7 "," - "," -","3.440'"
2022,"cinch Premiership (Escocia)","St. Johnstone FC","Drey Wright","Right Midfield","€500k","https://www.transfermarkt.com/drey-wright/profil/spieler/238468","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/238468/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","40","7","1","4 "," - "," -","3.358'"
2022,"cinch Premiership (Escocia)","St. Johnstone FC","Spencer Moreland","Right Midfield","-","https://www.transfermarkt.com/spencer-moreland/profil/spieler/903455","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/903455/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","4","-","-","- "," - "," -","329'"
2022,"cinch Premiership (Escocia)","St. Johnstone FC","Graham Carey","Left Midfield","€450k","https://www.transfermarkt.com/graham-carey/profil/spieler/80339","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/80339/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","35","4","2","8 "," - "," -","2.321'"
2022,"cinch Premiership (Escocia)","St. Johnstone FC","Ali Crawford","Left Midfield","€350k","https://www.transfermarkt.com/ali-crawford/profil/spieler/79620","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/79620/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","30","2","3","1 "," - "," -","1.153'"
2022,"cinch Premiership (Escocia)","St. Johnstone FC","David Wotherspoon","Attacking Midfield","€400k","https://www.transfermarkt.com/david-wotherspoon/profil/spieler/74861","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/74861/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","23","-","-","1 "," - "," -","716'"
2022,"cinch Premiership (Escocia)","St. Johnstone FC","Cammy Ballantyne","Attacking Midfield","€100k","https://www.transfermarkt.com/cammy-ballantyne/profil/spieler/450724","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/450724/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","19","1","1","1 "," - "," -","1.271'"
2022,"cinch Premiership (Escocia)","St. Johnstone FC","Jamie Murphy","Left Winger","€400k","https://www.transfermarkt.com/jamie-murphy/profil/spieler/51730","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/51730/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","29","5","-","1 "," - "," -","1.566'"
2022,"cinch Premiership (Escocia)","St. Johnstone FC","Connor McLennan","Right Winger","€375k","https://www.transfermarkt.com/connor-mclennan/profil/spieler/344584","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/344584/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","27","1","2","4 "," - "," -","1.062'"
2022,"cinch Premiership (Escocia)","St. Johnstone FC","Connor McLennan","Right Winger","€375k","https://www.transfermarkt.com/connor-mclennan/profil/spieler/344584","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/344584/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","27","1","2","4 "," - "," -","1.062'"
2022,"cinch Premiership (Escocia)","St. Johnstone FC","Michael O'Halloran","Right Winger","€300k","https://www.transfermarkt.com/michael-ohalloran/profil/spieler/125158","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/125158/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","17","-","1","- "," - "," -","859'"
2022,"cinch Premiership (Escocia)","St. Johnstone FC","Taylor Steven","","Taylor Steven","https://www.transfermarkt.com/taylor-steven/profil/spieler/903456","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/903456/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","29","1","4","1 "," - "," -","1.034'"
2022,"cinch Premiership (Escocia)","St. Johnstone FC","Stevie May","Centre-Forward","€450k","https://www.transfermarkt.com/stevie-may/profil/spieler/111432","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/111432/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","42","10","7","4 "," - "," -","2.877'"
2022,"cinch Premiership (Escocia)","St. Johnstone FC","Chris Kane","Centre-Forward","€400k","https://www.transfermarkt.com/chris-kane/profil/spieler/161496","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/161496/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","2","1","-","- "," - "," -","33'"
2022,"cinch Premiership (Escocia)","St. Johnstone FC","Nicky Clark","Centre-Forward","€375k","https://www.transfermarkt.com/nicky-clark/profil/spieler/62163","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/62163/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","25","4","2","2 "," - "," -","1.635'"
2022,"cinch Premiership (Escocia)","St. Johnstone FC","Nicky Clark","Centre-Forward","€375k","https://www.transfermarkt.com/nicky-clark/profil/spieler/62163","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/62163/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","25","4","2","2 "," - "," -","1.635'"
2022,"cinch Premiership (Escocia)","St. Johnstone FC","Theo Bair","Centre-Forward","€350k","https://www.transfermarkt.com/theo-bair/profil/spieler/501709","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/501709/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","31","1","3","1 "," - "," -","768'"
2022,"cinch Premiership (Escocia)","St. Johnstone FC","Zak Rudden","Centre-Forward","€275k","https://www.transfermarkt.com/zak-rudden/profil/spieler/345759","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/345759/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","39","9","2","6 "," - "," -","1.707'"
2022,"cinch Premiership (Escocia)","St. Johnstone FC","Eetu Vertainen","Centre-Forward","€225k","https://www.transfermarkt.com/eetu-vertainen/profil/spieler/433685","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/433685/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","43","19","6","8 "," - "," -","2.281'"
2022,"cinch Premiership (Escocia)","St. Johnstone FC","Jackson Mylchreest","Centre-Forward","-","https://www.transfermarkt.com/jackson-mylchreest/profil/spieler/1027071","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/1027071/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","-","-","-","- "," - "," -","-"
2022,"cinch Premiership (Escocia)","Ross County FC","Ross Laidlaw","Goalkeeper","€350k","https://www.transfermarkt.com/ross-laidlaw/profil/spieler/150212","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/150212/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","43","-","2 / - / -","63",NA,NA,"3.930'"
2022,"cinch Premiership (Escocia)","Ross County FC","Jake Eastwood","Goalkeeper","€100k","https://www.transfermarkt.com/jake-eastwood/profil/spieler/526873","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/526873/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","9","-","- / - / -","15",NA,NA,"767'"
2022,"cinch Premiership (Escocia)","Ross County FC","Ross Munro","Goalkeeper","€100k","https://www.transfermarkt.com/ross-munro/profil/spieler/425496","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/425496/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","1","-","- / - / -","1",NA,NA,"120'"
2022,"cinch Premiership (Escocia)","Ross County FC","Logan Ross","","Logan Ross","https://www.transfermarkt.com/logan-ross/profil/spieler/818285","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/818285/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","35","-","1 / - / -","63",NA,NA,"3.105'"
2022,"cinch Premiership (Escocia)","Ross County FC","Ben Purrington","Centre-Back","€450k","https://www.transfermarkt.com/ben-purrington/profil/spieler/270988","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/270988/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","19","1","1","1 "," - "," -","1.472'"
2022,"cinch Premiership (Escocia)","Ross County FC","Alex Iacovitti","Centre-Back","€450k","https://www.transfermarkt.com/alex-iacovitti/profil/spieler/287051","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/287051/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","41","4","-","4 "," - "," -","3.601'"
2022,"cinch Premiership (Escocia)","Ross County FC","Jack Baldwin","Centre-Back","€400k","https://www.transfermarkt.com/jack-baldwin/profil/spieler/195628","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/195628/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","34","1","2","6 "," - "," 2","2.757'"
2022,"cinch Premiership (Escocia)","Ross County FC","Keith Watson","Centre-Back","€300k","https://www.transfermarkt.com/keith-watson/profil/spieler/27700","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/27700/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","34","-","2","8 "," - "," -","2.397'"
2022,"cinch Premiership (Escocia)","Ross County FC","Dylan Smith","Centre-Back","€150k","https://www.transfermarkt.com/dylan-smith/profil/spieler/1031044","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/1031044/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","14","-","1","- "," - "," 1","599'"
2022,"cinch Premiership (Escocia)","Ross County FC","Connall Ewan","Centre-Back","-","https://www.transfermarkt.com/connall-ewan/profil/spieler/1031046","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/1031046/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","34","4","-","1 "," - "," -","3.023'"
2022,"cinch Premiership (Escocia)","Ross County FC","George Harmon","Left-Back","€300k","https://www.transfermarkt.com/george-harmon/profil/spieler/504543","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/504543/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","36","3","2","2 "," - "," -","2.796'"
2022,"cinch Premiership (Escocia)","Ross County FC","Zach MacPhee","Left-Back","-","https://www.transfermarkt.com/zach-macphee/profil/spieler/1127979","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/1127979/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","-","-","-","- "," - "," -","-"
2022,"cinch Premiership (Escocia)","Ross County FC","Connor Randall","Right-Back","€450k","https://www.transfermarkt.com/connor-randall/profil/spieler/262545","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/262545/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","31","-","-","8 "," - "," -","2.693'"
2022,"cinch Premiership (Escocia)","Ross County FC","Callum Johnson","Right-Back","€250k","https://www.transfermarkt.com/callum-johnson/profil/spieler/366834","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/366834/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","34","-","3","3 "," - "," -","2.363'"
2022,"cinch Premiership (Escocia)","Ross County FC","Nohan Kenneh","","Nohan Kenneh","https://www.transfermarkt.com/nohan-kenneh/profil/spieler/581677","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/581677/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","38","1","4","4 "," - "," -","2.447'"
2022,"cinch Premiership (Escocia)","Ross County FC","Nohan Kenneh","","Nohan Kenneh","https://www.transfermarkt.com/nohan-kenneh/profil/spieler/581677","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/581677/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","38","1","4","4 "," - "," -","2.447'"
2022,"cinch Premiership (Escocia)","Ross County FC","David Cancola","Defensive Midfield","€375k","https://www.transfermarkt.com/david-cancola/profil/spieler/228879","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/228879/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","37","2","-","6 "," - "," -","2.165'"
2022,"cinch Premiership (Escocia)","Ross County FC","Jordan Tillson","Defensive Midfield","€300k","https://www.transfermarkt.com/jordan-tillson/profil/spieler/251485","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/251485/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","32","1","-","8 "," - "," -","2.084'"
2022,"cinch Premiership (Escocia)","Ross County FC","Ross Callachan","Central Midfield","€400k","https://www.transfermarkt.com/ross-callachan/profil/spieler/151213","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/151213/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","28","1","1","6 "," 1 "," -","1.886'"
2022,"cinch Premiership (Escocia)","Ross County FC","Victor Loturi","Central Midfield","€350k","https://www.transfermarkt.com/victor-loturi/profil/spieler/670119","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/670119/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","33","1","2","5 "," - "," -","2.108'"
2022,"cinch Premiership (Escocia)","Ross County FC","Adam Mackinnon","Central Midfield","€50k","https://www.transfermarkt.com/adam-mackinnon/profil/spieler/780506","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/780506/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","30","2","-","2 "," - "," -","1.891'"
2022,"cinch Premiership (Escocia)","Ross County FC","Ryan MacLeman","Central Midfield","€50k","https://www.transfermarkt.com/ryan-macleman/profil/spieler/904926","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/904926/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","32","4","-","- "," - "," -","2.704'"
2022,"cinch Premiership (Escocia)","Ross County FC","Jamie Williamson","","Jamie Williamson","https://www.transfermarkt.com/jamie-williamson/profil/spieler/1127980","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/1127980/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","1","-","-","- "," - "," -","19'"
2022,"cinch Premiership (Escocia)","Ross County FC","Andrew MacLeod","Central Midfield","-","https://www.transfermarkt.com/andrew-macleod/profil/spieler/1031045","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/1031045/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","10","-","-","- "," - "," -","572'"
2022,"cinch Premiership (Escocia)","Ross County FC","Ben Paton","Left Midfield","€100k","https://www.transfermarkt.com/ben-paton/profil/spieler/503782","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/503782/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","11","-","-","- "," - "," -","450'"
2022,"cinch Premiership (Escocia)","Ross County FC","Yan Dhanda","Attacking Midfield","€750k","https://www.transfermarkt.com/yan-dhanda/profil/spieler/332340","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/332340/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","37","6","10","5 "," - "," -","2.518'"
2022,"cinch Premiership (Escocia)","Ross County FC","Kazeem Olaigbe","Left Winger","€400k","https://www.transfermarkt.com/kazeem-olaigbe/profil/spieler/565406","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/565406/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","44","5","6","3 "," - "," -","2.721'"
2022,"cinch Premiership (Escocia)","Ross County FC","Owura Edwards","Left Winger","€350k","https://www.transfermarkt.com/owura-edwards/profil/spieler/809099","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/809099/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","36","5","3","1 "," 2 "," 1","1.937'"
2022,"cinch Premiership (Escocia)","Ross County FC","Gwion Edwards","Right Winger","€450k","https://www.transfermarkt.com/gwion-edwards/profil/spieler/192766","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/192766/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","7","-","-","- "," - "," -","325'"
2022,"cinch Premiership (Escocia)","Ross County FC","Josh Sims","Right Winger","€400k","https://www.transfermarkt.com/josh-sims/profil/spieler/286919","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/286919/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","27","1","-","- "," - "," -","1.172'"
2022,"cinch Premiership (Escocia)","Ross County FC","William Akio","Right Winger","€150k","https://www.transfermarkt.com/william-akio/profil/spieler/890819","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/890819/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","42","9","2","1 "," - "," -","2.022'"
2022,"cinch Premiership (Escocia)","Ross County FC","Eamonn Brophy","Centre-Forward","€500k","https://www.transfermarkt.com/eamonn-brophy/profil/spieler/265513","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/265513/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","23","3","4","- "," - "," -","853'"
2022,"cinch Premiership (Escocia)","Ross County FC","Eamonn Brophy","Centre-Forward","€500k","https://www.transfermarkt.com/eamonn-brophy/profil/spieler/265513","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/265513/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","23","3","4","- "," - "," -","853'"
2022,"cinch Premiership (Escocia)","Ross County FC","Jordan White","Centre-Forward","€425k","https://www.transfermarkt.com/jordan-white/profil/spieler/124577","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/124577/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","45","11","3","4 "," - "," -","3.347'"
2022,"cinch Premiership (Escocia)","Ross County FC","Dominic Samuel","Centre-Forward","€300k","https://www.transfermarkt.com/dominic-samuel/profil/spieler/203784","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/203784/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","15","1","1","4 "," - "," -","556'"
2022,"cinch Premiership (Escocia)","Ross County FC","Jordy Hiwula","Centre-Forward","€300k","https://www.transfermarkt.com/jordy-hiwula/profil/spieler/201576","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/201576/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","27","4","-","3 "," - "," -","1.311'"
2022,"cinch Premiership (Escocia)","Ross County FC","Simon Murray","Centre-Forward","€250k","https://www.transfermarkt.com/simon-murray/profil/spieler/177130","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/177130/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","43","21","10","1 "," - "," -","2.915'"
2022,"cinch Premiership (Escocia)","Ross County FC","Alex Samuel","Centre-Forward","€200k","https://www.transfermarkt.com/alex-samuel/profil/spieler/203869","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/203869/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","13","1","1","1 "," - "," -","477'"
2022,"cinch Premiership (Escocia)","Ross County FC","Matthew Wright","Centre-Forward","€75k","https://www.transfermarkt.com/matthew-wright/profil/spieler/530965","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/530965/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","33","7","-","1 "," - "," -","1.235'"
2022,"cinch Premiership (Escocia)","Ross County FC","Josh Stones","Centre-Forward","€75k","https://www.transfermarkt.com/josh-stones/profil/spieler/952941","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/952941/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","7","-","-","2 "," - "," -","112'"
2022,"cinch Premiership (Escocia)","Kilmarnock FC","Sam Walker","Goalkeeper","€350k","https://www.transfermarkt.com/sam-walker/profil/spieler/129558","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/129558/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","34","-","2 / - / -","48",NA,NA,"3.015'"
2022,"cinch Premiership (Escocia)","Kilmarnock FC","Zach Hemming","Goalkeeper","€300k","https://www.transfermarkt.com/zach-hemming/profil/spieler/457528","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/457528/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","15","-","- / - / -","22",NA,NA,"1.305'"
2022,"cinch Premiership (Escocia)","Kilmarnock FC","Gary Woods","Goalkeeper","€175k","https://www.transfermarkt.com/gary-woods/profil/spieler/73582","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/73582/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","7","-","- / - / -","10",NA,NA,"585'"
2022,"cinch Premiership (Escocia)","Kilmarnock FC","Joe Wright","Centre-Back","€375k","https://www.transfermarkt.com/joe-wright/profil/spieler/356396","https://www.transfermarkt.com/profil/leistungsdatendetails/spieler/356396/plus/0?saison=2022&verein=&liga=&wettbewerb=&pos=&trainer_id=","43","5","-","6 "," - "," -","3.499'"
