"Unique_ID","Name_Detailed","Division","Nationality","Height","Age","Preferred_Foot","National_Team","Agility","Kicking","Jumping_Reach","Heading","Finishing","Dribbling","Balance","Anticipation","Aerial_Reach","Acceleration","One_On_Ones","Tackling","Stamina","Pace","Passing","Positioning","Strength","Vision","Scout_recommendation","Player_Status_Information_General","Continente","Preferred_Foot_dummy","National_Team_dummy","Europa","5_grandes_ligas"
2000103853,"Alessandro Vinciguerra","Italian Serie A","ITA",66,18,"Right","",12,1,4,6,9,10,14,10,3,12,3,4,8,11,11,4,7,8,"- -  -","","Europa",0,0,1,1
2000300350,"Andrea Santarelli","Italian Serie A","ITA",70,16,"Right","",13,3,5,4,1,3,5,5,1,13,3,10,9,13,6,5,5,4,"- -  -","Yth","Europa",0,0,1,1
2000265964,"Francesco Verde","Italian Serie A","ITA",71,16,"Right","",12,2,9,12,2,3,4,7,4,12,3,11,2,10,4,7,3,1,"- -  -","Yth","Europa",0,0,1,1
2000192282,"Sami Wattel","Ligue 1 Uber Eats","FRA",65,17,"Right","",14,1,1,7,8,5,8,8,3,8,2,14,8,11,13,7,1,14,"- -  -","Yth","Europa",0,0,1,0
2000102260,"Davide Baroncioni","Italian Serie A","ITA",74,18,"Left","",12,1,8,8,5,9,10,11,1,11,3,8,12,13,8,7,9,8,"- -  -","Yth","Europa",1,0,1,1
2000140971,"Charlie Robinson","English Premier Division","ENG",75,18,"Either","",7,3,13,9,7,6,8,8,4,8,1,15,7,8,5,13,5,6,"- -  -","","Europa",0,0,1,1
2000250836,"Marsel Bibishkov","Italian Serie A","BUL",75,16,"Right","U21",10,2,14,13,11,8,11,11,2,9,1,2,7,11,6,6,9,3,"- -  -","Yth","Europa",0,1,1,1
2000294117,"Nick Mokabakila","Ligue 1 Uber Eats","FRA",74,16,"Right","",13,3,13,14,3,6,8,11,2,8,3,12,6,10,5,14,7,5,"- -  -","Yth","Europa",0,0,1,0
2000041567,"Nolan Gillot","Jupiler Pro League","FRA",69,20,"Left","",12,3,8,10,1,9,10,8,3,16,1,12,12,14,10,9,8,10,"- -  -","","Europa",1,0,1,0
2000313878,"Filip Franczak","cinch Premiership","POL",68,17,"Right","U19",11,1,5,5,4,5,9,8,4,9,1,15,8,11,9,10,5,8,"- -  -","Yth","Europa",0,1,1,0
2000251244,"Damar Dixon","Italian Serie A","CAN",70,19,"Right","",13,3,8,8,8,10,9,6,1,12,1,5,9,12,9,6,7,9,"- -  -","","Norteamerica",0,0,0,1
2000133916,"Mikhail Gainov","Russian Premier League","RUS",71,19,"Right","",8,1,9,5,9,8,8,9,3,12,3,4,7,11,8,5,9,8,"- -  -","Trn","Europa",0,0,1,0
2000214601,"Álvaro Díaz","Spanish First Division","ESP",73,18,"Right","",8,2,7,9,3,3,6,6,2,10,3,12,4,8,3,13,13,1,"- -  -","","Europa",0,0,1,1
2000197681,"Lazar Zaknic","Italian Serie A","SRB",76,19,"Right","",10,3,13,11,4,6,11,10,1,10,2,11,10,10,8,11,11,7,"- -  -","Trn","Europa",0,0,1,1
2000180383,"Mitchel Frame","cinch Premiership","SCO",76,17,"Left","",12,2,11,5,7,13,5,3,3,12,1,7,10,12,10,5,4,3,"- -  -","","Europa",1,0,1,0
2000265598,"Georgios Lemonakis","English Premier Division","ENG",67,17,"Right","",12,1,6,6,2,5,7,4,1,13,1,8,8,9,9,5,1,14,"- -  -","Yth","Europa",0,0,1,1
2000294239,"Riccardo Radu","Italian Serie A","ROU",72,16,"Right","U20",10,11,8,1,2,3,1,5,6,11,5,1,1,11,7,7,4,4,"- -  -","Yth","Europa",0,1,1,1
2000288931,"Mark Hérinirainy","Ligue 1 Uber Eats","FRA",71,16,"Left","",12,2,13,9,2,5,9,6,3,15,1,11,8,15,10,6,7,7,"- -  -","Yth","Europa",1,0,1,0
2000192161,"Lilian Bonnin","Ligue 1 Uber Eats","FRA",71,17,"Right","",11,3,9,8,10,6,7,5,2,14,2,7,8,12,11,3,5,10,"- -  -","Yth","Europa",0,0,1,0
2000124322,"Simone Cinquegrano","Italian Serie A","ARG",73,19,"Right","",10,3,12,9,5,9,10,8,2,12,3,9,11,12,8,9,9,8,"- -  -","","Sudamerica",0,0,0,1
2000098515,"Samo Matjaz","Italian Serie A","SVN",75,19,"Left","U21",7,1,15,10,1,1,6,10,1,3,2,13,3,7,6,13,7,4,"- -  -","","Europa",1,1,1,1
2000135425,"Niccolò Crecco","Italian Serie A","ITA",74,18,"Left","",11,1,16,8,4,7,4,9,3,7,1,11,9,11,9,6,7,6,"- -  -","Yth","Europa",1,0,1,1
55077645,"Pedro Rochate","Portuguese Premier League","POR",71,27,"Right","",10,1,6,13,12,5,13,10,3,11,3,10,11,10,8,7,11,10,"- -  -","","Europa",0,0,1,0
2000097926,"Fabrizio Marazzotti","Italian Serie A","ITA",71,18,"Left","",11,3,10,6,8,14,7,8,2,7,1,4,4,9,14,6,4,14,"- -  -","Yth","Europa",1,0,1,1
2000303765,"Yann Llahona","Ligue 1 Uber Eats","FRA",70,16,"Right","",8,10,8,1,2,2,6,7,11,11,10,3,1,11,7,9,3,5,"- -  -","Yth","Europa",0,0,1,0
2000103891,"Michele Deriu","Italian Serie A","ITA",70,18,"Right","",10,2,8,4,5,3,7,9,1,12,1,10,7,11,12,6,4,9,"- -  -","Trn","Europa",0,0,1,1
2000294460,"Giovanni García","Spanish First Division","ESP",72,19,"Right","",12,1,11,6,5,12,15,5,1,11,1,7,10,12,9,6,4,9,"- -  -","","Europa",0,0,1,1
2000055189,"Marco Bevilacqua","Italian Serie A","ITA",74,18,"Right","",10,1,11,11,10,9,12,11,3,11,1,10,11,12,10,10,9,8,"- -  -","Trn","Europa",0,0,1,1
2000269022,"Eliot Thelen","Ligue 1 Uber Eats","LUX",67,16,"Right","U21",13,3,7,5,8,3,8,11,2,11,2,14,9,13,9,9,3,5,"- -  -","Yth","Europa",0,1,1,0
2000330601,"Edoardo Morucci","Italian Serie A","ITA",67,16,"Right","",12,3,7,5,8,12,5,4,2,8,1,1,7,12,6,1,2,8,"- -  -","Yth","Europa",0,0,1,1
2000330596,"Francesco Panico","Italian Serie A","ITA",66,16,"Right","",9,2,4,5,2,3,6,4,3,12,2,13,6,10,10,11,2,11,"- -  -","Yth","Europa",0,0,1,1
2000102241,"Mario Dell'Acqua","Italian Serie A","ITA",72,18,"Right","",9,2,8,9,4,6,8,7,3,8,3,8,12,10,10,12,8,7,"- -  -","Yth","Europa",0,0,1,1
2000330588,"Emanuele Tesauro","Italian Serie A","ITA",76,16,"Right","",11,1,14,6,5,1,6,5,2,14,2,11,4,13,3,5,5,5,"- -  -","Yth","Europa",0,0,1,1
2000269017,"César Obongo","Ligue 1 Uber Eats","FRA",75,17,"Right","",9,1,15,8,7,5,8,5,2,11,1,9,5,11,13,9,6,6,"- -  -","Yth","Europa",0,0,1,0
2000210588,"Oliver Sweeney","English Premier Division","ENG",70,17,"Left","",12,3,7,5,3,1,3,4,3,14,1,12,9,11,6,4,6,7,"- -  -","Yth","Europa",1,0,1,1
2000269015,"Illyes El Yansli","Ligue 1 Uber Eats","FRA",75,17,"Left","",13,3,11,13,2,5,6,8,3,13,2,13,9,13,6,10,6,2,"- -  -","Yth","Europa",1,0,1,0
2000210575,"Sonny Pickup","English Premier Division","ENG",68,17,"Right","",12,1,3,4,5,3,5,8,3,12,1,12,5,12,6,8,5,10,"- -  -","Yth","Europa",0,0,1,1
2000269010,"Oğuzhan Aydın","Ligue 1 Uber Eats","BEL",74,16,"Right","",8,2,13,5,9,11,3,6,3,12,3,9,13,8,11,4,5,9,"- -  -","Yth","Europa",0,0,1,0
2000243283,"Riccardo Corradino","Italian Serie A","ITA",70,17,"Right","",9,4,5,13,10,10,6,7,1,13,2,1,6,11,7,1,5,5,"- -  -","Yth","Europa",0,0,1,1
2000295500,"Abdou Fanne Drame","Ligue 1 Uber Eats","FRA",73,16,"Right","",14,4,13,4,6,7,8,8,1,14,2,12,5,14,9,8,5,8,"- -  -","Yth","Europa",0,0,1,0
2000098044,"Claudio Turi","Italian Serie A","ITA",77,18,"Right","",6,10,12,1,3,1,2,8,13,5,11,3,4,5,7,10,7,4,"- -  -","Yth","Europa",0,0,1,1
2000238356,"David Pérez","Spanish First Division","ESP",74,17,"Right","",12,6,9,1,1,1,6,4,6,11,5,3,1,9,9,9,4,5,"- -  -","","Europa",0,0,1,1
2000128983,"Alieu Eybi Njie","Italian Serie A","SWE",71,18,"Right","",13,3,9,5,9,9,13,7,1,13,1,6,9,13,11,5,7,7,"- -  -","","Europa",0,0,1,1
2000330149,"Jean Fiore","Italian Serie A","ITA",72,16,"Right","",13,1,7,6,1,1,5,5,3,13,1,12,9,13,5,6,3,5,"- -  -","Yth","Europa",0,0,1,1
2000329855,"Jean Luc","Spanish First Division","PUR",74,17,"Right","",11,7,10,1,3,1,6,6,12,10,7,3,1,12,7,10,5,5,"- -  -","","Otros",0,0,0,1
2000128425,"Noa Olivon","Ligue 1 Uber Eats","FRA",74,18,"Right","",8,1,13,6,13,13,1,7,1,11,1,3,8,11,6,4,7,2,"- -  -","Yth","Europa",0,0,1,0
2000329594,"Antonio Susini","Italian Serie A","ITA",74,17,"Right","",10,2,11,11,1,1,5,9,1,4,3,13,8,8,5,13,7,1,"- -  -","Yth","Europa",0,0,1,1
2000145302,"Candas Fiogbe","Italian Serie A","BEN",72,18,"Right","",11,1,12,10,8,10,10,9,3,13,2,5,9,14,9,6,8,7,"- -  -","","Otros",0,0,0,1
2000328963,"Bogdan Popov","Italian Serie A","UKR",76,16,"Right","U19",8,2,12,12,12,10,4,10,3,11,2,1,5,9,4,1,3,1,"- -  -","Yth","Europa",0,1,1,1
2000243518,"Matteo Guendez","Ligue 1 Uber Eats","FRA",64,17,"Left","",10,1,2,8,9,14,7,8,3,13,3,2,5,13,9,5,1,6,"- -  -","Yth","Europa",1,0,1,0
2000128334,"Dorian Pieroni","Ligue 1 Uber Eats","FRA",70,18,"Right","",15,8,6,1,3,2,7,8,6,10,8,2,5,5,7,7,4,5,"- -  -","Yth","Europa",0,0,1,0
2000098045,"Mario Vilardi","Italian Serie A","ITA",67,18,"Right","",13,1,5,7,13,13,6,8,1,9,4,3,8,13,12,3,1,5,"- -  -","Yth","Europa",0,0,1,1
2000195271,"Ibrahim Gomis","Ligue 1 Uber Eats","FRA",72,18,"Right","",8,9,9,1,3,2,5,6,10,13,11,2,6,13,8,9,6,7,"- -  -","Yth","Europa",0,0,1,0
2000334936,"Davide Alfano","Italian Serie A","ITA",67,16,"Left","",14,3,5,6,3,3,6,4,1,14,3,9,4,14,5,4,5,2,"- -  -","Yth","Europa",1,0,1,1
2000209239,"Andrea De Bonis","Italian Serie A","ITA",73,17,"Left","",10,2,11,9,6,2,15,5,1,11,2,11,8,9,7,6,4,3,"- -  -","Yth","Europa",1,0,1,1
2000297050,"Mathieu Buffard","Ligue 1 Uber Eats","FRA",71,16,"Left","",10,1,8,9,5,5,9,8,3,13,3,13,11,9,10,7,8,4,"- -  -","Yth","Europa",1,0,1,0
2000334196,"Leonardo Vitale","Italian Serie A","ITA",74,16,"Right","",9,4,13,9,1,1,4,5,3,11,3,11,2,8,4,11,5,3,"- -  -","Yth","Europa",0,0,1,1
2000297053,"Ethan Chanté","Ligue 1 Uber Eats","FRA",71,16,"Right","",13,1,7,10,13,11,7,6,2,13,1,5,4,13,11,3,5,8,"- -  -","Yth","Europa",0,0,1,0
2000297055,"Mustapha Sissoko","Ligue 1 Uber Eats","FRA",74,16,"Right","",7,1,17,12,7,3,11,11,1,7,2,15,10,7,11,12,9,6,"- -  -","Yth","Europa",0,0,1,0
2000297058,"Guy Noël Zohouri","Ligue 1 Uber Eats","FRA",74,16,"Right","",9,3,11,6,8,5,14,12,3,10,3,13,7,9,14,10,6,7,"- -  -","Yth","Europa",0,0,1,0
2000297060,"Enzo Koffi","Ligue 1 Uber Eats","FRA",73,17,"Right","",14,3,8,8,9,12,14,5,2,14,1,8,7,14,7,4,4,7,"- -  -","Wnt","Europa",0,0,1,0
2000326988,"Joris Touboui-Bi","Ligue 1 Uber Eats","FRA",69,16,"Right","",13,3,8,13,13,9,5,6,3,13,1,2,5,13,8,7,4,8,"- -  -","Yth","Europa",0,0,1,0
2000325807,"Noé Fleck","Ligue 1 Uber Eats","FRA",74,16,"Right","",13,2,13,11,14,9,7,9,3,12,3,4,8,11,8,5,4,7,"- -  -","Yth","Europa",0,0,1,0
2000184138,"Lapo Deli","Italian Serie A","ITA",68,17,"Right","",10,1,2,7,5,7,7,7,3,13,1,9,6,9,14,7,5,8,"- -  -","Yth","Europa",0,0,1,1
2000098248,"Marco Nazzaro","Italian Serie A","ITA",68,18,"Right","",13,1,7,5,5,5,7,6,3,10,2,13,5,11,9,8,6,7,"- -  -","Yth","Europa",0,0,1,1
2000185934,"Rayan El Djebali","Ligue 1 Uber Eats","FRA",64,18,"Left","",13,3,3,5,9,11,9,6,3,8,1,10,5,11,14,9,1,14,"- -  -","Yth","Europa",1,0,1,0
2000206432,"Ilhan Fakili","Ligue 1 Uber Eats","FRA",71,17,"Left","",12,3,7,4,10,12,5,4,1,12,2,5,12,12,4,3,2,8,"- -  -","Yth","Europa",1,0,1,0
2000206430,"Elhadj Koné","Ligue 1 Uber Eats","FRA",70,17,"Right","",12,2,8,7,8,4,8,5,3,10,3,10,12,13,10,5,6,11,"- -  -","Yth","Europa",0,0,1,0
2000206427,"Ibrahim Coulibaly","Ligue 1 Uber Eats","FRA",72,17,"Right","",14,2,12,7,6,4,8,5,3,10,2,15,8,14,7,6,7,6,"- -  -","Yth","Europa",0,0,1,0
2000288309,"Owen Calder","cinch Premiership","SCO",68,16,"Left","",11,2,5,7,4,4,7,5,4,14,3,12,7,14,7,7,6,2,"- -  -","","Europa",1,0,1,0
2000206333,"Dylan Rustico","Ligue 1 Uber Eats","FRA",70,17,"Left","",7,1,11,9,6,9,10,10,2,10,4,9,7,9,11,11,6,11,"- -  -","Yth","Europa",1,0,1,0
2000322717,"Ferreira","Portuguese Premier League","POR",70,17,"Right","",10,3,10,8,11,8,13,9,2,12,3,7,13,14,9,9,14,6,"- -  -","Yth","Europa",0,0,1,0
2000322395,"Djimiro Pietersz","Eredivisie","NED",71,16,"Right","",14,2,7,7,1,2,7,4,3,14,2,11,7,12,5,5,4,7,"- -  -","Yth","Europa",0,0,1,0
2000187044,"Luca Barani","Italian Serie A","ITA",71,17,"Left","",12,3,10,9,4,7,10,9,2,12,2,9,11,12,10,9,8,9,"- -  -","Yth","Europa",1,0,1,1
2000187052,"Luca Lattanzi","Italian Serie A","ITA",70,17,"Left","",11,3,8,6,13,9,2,6,1,14,3,4,7,11,8,5,6,4,"- -  -","Trn","Europa",1,0,1,1
2000298473,"Marvellous Opuoru","Italian Serie A","NGA",71,16,"Right","",8,2,9,12,1,1,4,8,3,7,2,12,3,8,3,9,6,1,"- -  -","Yth","Africa",0,0,0,1
2000334080,"Raffaele Maria Di Costanzo","Italian Serie A","ITA",63,16,"Right","",13,2,1,3,5,3,5,4,2,13,3,6,5,13,13,3,1,7,"- -  -","Yth","Europa",0,0,1,1
2000298475,"Francesco Albertini","Italian Serie A","ITA",73,16,"Right","",8,3,11,13,2,1,5,8,1,10,4,12,9,7,5,12,3,1,"- -  -","Yth","Europa",0,0,1,1
2000126391,"Sofiane Achour","Italian Serie A","FRA",70,18,"Right","",9,3,5,13,13,13,1,8,2,13,2,1,11,12,5,1,3,6,"- -  -","Yth","Europa",0,0,1,1
2000298507,"Luca Del Forno","Italian Serie A","ITA",75,16,"Right","",9,1,13,11,1,2,5,8,1,11,2,13,7,9,6,6,3,6,"- -  -","Yth","Europa",0,0,1,1
2000298535,"Mathis Mout","Italian Serie A","FRA",69,16,"Right","",12,2,3,7,10,9,3,8,1,13,1,1,3,12,5,2,6,5,"- -  -","Yth","Europa",0,0,1,1
2000285679,"Vernon Masara","English Premier Division","ENG",67,16,"Right","",12,1,6,11,13,13,6,6,3,13,3,1,12,12,5,5,2,6,"- -  -","Yth","Europa",0,0,1,1
2000335100,"Anthony Kenneth Mensah","Italian Serie A","GHA",70,17,"Right","",8,1,3,5,6,1,2,4,1,11,3,13,11,8,9,8,5,12,"- -  -","Yth","Africa",0,0,0,1
2000328169,"Yehor Kalenychenko","Bundesliga","UKR",72,16,"Right","U20",11,2,9,8,11,13,2,6,2,13,2,1,8,13,4,3,3,8,"- -  -","Trn","Europa",0,1,1,1
2000285688,"Oliver Pimlott","English Premier Division","ENG",66,16,"Right","",13,1,6,13,5,1,8,11,1,10,1,12,5,13,8,14,6,6,"- -  -","Yth","Europa",0,0,1,1
2000300130,"Carlos Colomer","Spanish First Division","ESP",70,18,"Right","",13,3,8,3,10,10,4,7,2,13,2,3,10,13,8,3,3,4,"- -  -","","Europa",0,0,1,1
2000300132,"Sergio Recio","Spanish First Division","ESP",76,18,"Right","",12,5,14,1,1,3,6,7,11,11,9,3,1,12,8,11,5,5,"- -  -","","Europa",0,0,1,1
2000124710,"Leonardo Bovo","Italian Serie A","ITA",67,18,"Right","",13,2,2,5,6,1,6,7,1,9,2,13,5,13,7,8,3,6,"- -  -","Yth","Europa",0,0,1,1
2000120291,"Diego Marcolini","Italian Serie A","ITA",69,18,"Either","",11,1,8,5,3,3,6,7,1,8,1,12,6,8,7,6,4,7,"- -  -","Yth","Europa",0,0,1,1
2000334047,"Carlo Caprotti","Italian Serie A","ITA",70,16,"Right","",6,3,8,10,4,1,5,10,2,7,1,11,4,6,5,11,7,4,"- -  -","Yth","Europa",0,0,1,1
2000246890,"Lorenzo Venturino","Italian Serie A","ITA",70,17,"Right","",8,2,7,6,12,8,5,6,2,12,3,3,5,11,5,2,3,6,"- -  -","Yth","Europa",0,0,1,1
2000287147,"Zalán Kugyela","Italian Serie A","HUN",72,16,"Right","U19",11,3,8,2,7,10,4,2,2,12,3,4,8,12,9,1,4,5,"- -  -","Yth","Europa",0,1,1,1
2000333084,"Ernestas Lysionok","Italian Serie A","LTU",76,16,"Right","U21",14,7,14,1,1,2,5,5,9,5,2,1,1,8,3,8,5,3,"- -  -","Yth","Otros",0,1,0,1
2000314214,"Kader Kone","Eredivisie","NED",70,18,"Right","",10,2,5,14,14,12,7,9,2,13,1,4,9,9,7,4,5,3,"- -  -","Yth","Europa",0,0,1,0
2000188236,"Clément Pujos","Ligue 1 Uber Eats","FRA",72,17,"Right","",9,3,12,9,10,7,10,10,1,6,3,11,9,8,9,9,6,7,"- -  -","Yth","Europa",0,0,1,0
2000205555,"Mohamed Soumah","Ligue 1 Uber Eats","FRA",74,17,"Left","",10,2,8,5,7,13,7,7,3,13,2,7,6,12,5,5,5,5,"- -  -","Yth","Europa",1,0,1,0
2000157295,"Jacopo Sardo","Italian Serie A","ITA",71,18,"Right","",11,3,12,12,9,9,12,12,1,11,2,10,11,12,12,11,10,9,"- -  -","Yth","Europa",0,0,1,1
2000103852,"Riyad Idrissi","Italian Serie A","ITA",72,18,"Left","",10,4,12,10,9,11,12,8,1,11,3,10,10,12,10,11,10,10,"- -  -","Yth","Europa",1,0,1,1
2000278408,"Tommaso Proromo","Italian Serie A","ITA",72,17,"Left","",9,1,9,2,3,5,5,9,2,11,2,8,7,10,12,10,5,6,"- -  -","Yth","Europa",1,0,1,1
2000300295,"Mohamed Sissako","Ligue 1 Uber Eats","FRA",75,17,"Right","",14,3,16,6,10,10,7,8,1,13,2,6,6,12,8,5,7,8,"- -  -","Yth","Europa",0,0,1,0
2000300303,"Isaac Monnier","Ligue 1 Uber Eats","FRA",68,17,"Left","",12,2,10,8,5,9,9,10,3,14,3,13,8,12,10,6,7,9,"- -  -","Yth","Europa",1,0,1,0
2000300330,"Max Denis","Ligue 1 Uber Eats","FRA",76,17,"Right","",9,2,12,5,6,4,6,6,1,13,1,8,12,13,13,6,5,11,"- -  -","Yth","Europa",0,0,1,0
2000098802,"Daniel Theiner","Italian Serie A","ITA",73,19,"Right","",12,9,11,2,2,1,13,7,12,9,12,3,7,9,3,8,11,5,"- -  -","","Europa",0,0,1,1
2000158052,"Sammi Davis","Italian Serie A","SWE",73,18,"Right","",9,3,13,9,3,6,10,9,1,11,3,10,10,11,10,11,10,6,"- -  -","Yth","Europa",0,0,1,1
2000333018,"Piergiorgio Bonanno","Italian Serie A","ITA",67,16,"Right","",7,3,5,5,3,6,2,5,2,10,1,12,10,6,11,5,3,11,"- -  -","Yth","Europa",0,0,1,1
2000158318,"Artem Arutyunov","Russian Premier League","RUS",74,19,"Right","",13,2,7,13,13,8,6,5,1,13,3,3,5,13,6,3,5,6,"- -  -","Wnt","Europa",0,0,1,0
2000333017,"Tommaso Masoni","Italian Serie A","ITA",72,16,"Left","",14,1,10,5,4,6,4,6,2,14,3,8,5,14,7,2,4,3,"- -  -","Yth","Europa",1,0,1,1
2000188628,"Lony Huth","Ligue 1 Uber Eats","FRA",67,17,"Right","",10,3,7,10,11,15,5,10,3,13,2,6,6,9,10,5,5,9,"- -  -","Yth","Europa",0,0,1,0
2000188631,"Rakane Naceur","Ligue 1 Uber Eats","ALG",69,17,"Right","",7,2,9,13,10,10,8,9,3,12,3,4,6,10,10,4,10,8,"- -  -","Yth","Africa",0,0,0,0
2000312683,"Kabangu Alex Teixeira","Ligue 1 Uber Eats","FRA",72,16,"Right","",5,10,8,1,3,2,7,5,12,11,8,2,2,12,9,8,6,5,"- -  -","Yth","Europa",0,0,1,0
2000312629,"Denyor Cicilia","Eredivisie","BOE",73,16,"Right","",7,6,14,1,2,3,7,5,11,7,9,2,6,12,6,12,5,2,"- -  -","Yth","Otros",0,0,0,0
2000192273,"Julien Pastorelli","Ligue 1 Uber Eats","FRA",70,17,"Left","",10,3,7,11,4,7,6,6,2,7,2,15,10,9,16,13,6,9,"- -  -","Yth","Europa",1,0,1,0
2000188740,"Ethan Schulz","Ligue 1 Uber Eats","FRA",75,17,"Left","",11,10,11,1,3,1,2,8,7,12,7,1,2,13,6,11,5,6,"- -  -","Yth","Europa",1,0,1,0
2000280628,"Denis Cruces","Spanish First Division","ESP",70,18,"Left","",12,3,8,5,5,9,5,7,3,14,1,9,6,13,9,5,3,3,"- -  -","","Europa",1,0,1,1
2000332961,"Alessio Chiaverini","Italian Serie A","ITA",72,16,"Right","",9,2,6,2,11,13,5,5,3,12,4,1,5,11,13,4,3,8,"- -  -","Yth","Europa",0,0,1,1
2000334675,"Eugenio Coiro","Italian Serie A","ITA",73,17,"Left","",11,3,12,3,7,8,1,2,2,12,3,4,5,12,7,4,4,6,"- -  -","Yth","Europa",1,0,1,1
2000334673,"Cristian Bianchi","Italian Serie A","ITA",71,17,"Left","",13,3,10,5,2,4,3,5,3,13,3,9,5,13,5,5,4,2,"- -  -","Yth","Europa",1,0,1,1
2000332941,"Vittorio Viti","Italian Serie A","ITA",75,16,"Right","",12,7,14,1,2,3,4,7,8,5,4,3,1,4,8,5,4,3,"- -  -","Yth","Europa",0,0,1,1
2000160432,"Denis Mikhailov","Russian Premier League","RUS",68,20,"Left","",13,2,6,9,10,8,10,10,1,12,1,7,12,11,9,9,2,8,"- -  -","","Europa",1,0,1,0
2000183553,"Abdullo Djebov","Russian Premier League","RUS",68,19,"Right","",11,2,6,5,11,11,8,7,2,12,2,9,11,11,11,7,6,12,"- -  -","","Europa",0,0,1,0
2000024710,"Simone Barsi","Italian Serie A","ITA",69,19,"Right","",9,2,5,8,4,6,8,11,3,11,2,10,12,12,7,9,8,8,"- -  -","Trn","Europa",0,0,1,1
2000024719,"Riccardo Fini","Italian Serie A","ITA",69,19,"Right","",12,2,7,7,8,11,8,9,2,12,1,4,9,10,11,6,8,8,"- -  -","","Europa",0,0,1,1
2000332660,"Hugo Busto","Spanish First Division","ESP",70,17,"Right","",11,3,8,9,12,13,3,5,3,13,1,1,5,13,5,3,8,6,"- -  -","Yth","Europa",0,0,1,1
2000332642,"Valentino Raca","Spanish First Division","ESP",72,17,"Right","",9,3,10,9,4,1,8,6,3,9,3,14,9,9,7,15,7,7,"- -  -","","Europa",0,0,1,1
2000332640,"Carlos Boga","Spanish First Division","ESP",73,18,"Right","",10,9,8,1,3,1,6,4,6,11,5,2,1,12,4,6,3,5,"- -  -","","Europa",0,0,1,1
2000103966,"Marco De Crescenzo","Italian Serie A","ITA",68,18,"Left","",10,3,6,6,5,7,11,7,1,11,4,12,12,9,8,13,7,7,"- -  -","Yth","Europa",1,0,1,1
2000106341,"Muhammad Adam","cinch Premiership","NGA",71,18,"Right","",13,4,9,8,7,6,14,6,1,10,2,4,7,13,4,6,5,5,"- -  -","Frt","Africa",0,0,0,0
2000198726,"I-lani Edwards","English Premier Division","ENG",70,17,"Right","",12,3,10,4,7,5,5,3,3,12,2,6,5,13,6,4,3,4,"- -  -","Yth","Europa",0,0,1,1
2000293199,"Ben Brannan","cinch Premiership","SCO",70,16,"Right","",10,1,9,8,5,8,9,8,1,10,4,13,11,10,11,12,5,7,"- -  -","","Europa",0,0,1,0
2000104469,"Liam Parker","cinch Premiership","SCO",78,19,"Left","",12,1,17,8,7,7,8,5,1,9,1,9,7,10,8,6,7,4,"- -  -","Trn","Europa",1,0,1,0
2000098493,"Davide Cattaneo","Italian Serie A","ITA",72,18,"Left","",9,2,10,5,11,12,6,3,1,13,1,6,12,10,8,4,4,7,"- -  -","Yth","Europa",1,0,1,1
2000146636,"João Gonçalinho","Italian Serie A","POR",71,18,"Left","",14,2,6,8,2,3,8,5,2,13,1,8,9,13,9,8,7,8,"- -  -","Yth","Europa",1,0,1,1
2000184137,"Raffaele Cuomo","Italian Serie A","ITA",72,17,"Right","",14,1,11,14,1,6,7,12,3,10,2,13,5,14,7,12,7,3,"- -  -","Yth","Europa",0,0,1,1
2000217524,"Mamadou Baldé","Italian Serie A","GUI",74,18,"Right","",9,2,10,5,6,5,6,7,3,11,1,10,8,10,13,5,5,10,"- -  -","Yth","Otros",0,0,0,1
2000189652,"Thomas Hatton","cinch Premiership","SCO",72,17,"Right","",12,1,10,2,5,12,13,3,1,11,1,3,6,12,8,2,2,5,"- -  -","","Europa",0,0,1,0
2000098027,"Luigi D'Avino","Italian Serie A","ITA",72,17,"Right","",10,3,7,9,3,1,7,10,2,12,2,10,7,10,7,10,9,4,"- -  -","Yth","Europa",0,0,1,1
2000084675,"Birkir Jakob Jónsson","Italian Serie A","ISL",72,18,"Right","U19",9,3,13,13,13,9,6,7,2,11,1,1,11,10,6,6,8,6,"- -  -","","Otros",0,1,0,1
2000058096,"Alessandro Abbenante","Italian Serie A","ITA",74,19,"Right","",9,2,14,12,4,6,12,10,3,10,4,12,10,9,8,10,11,5,"- -  -","","Europa",0,0,1,1
2000189650,"Aidan Cannon","cinch Premiership","IRL",72,17,"Right","",8,3,9,6,6,7,7,6,2,13,3,12,5,8,12,10,4,8,"- -  -","","Europa",0,0,1,0
2000096281,"Carlo Mignani","Italian Serie A","ITA",72,18,"Right","",9,1,11,9,8,7,11,7,3,10,1,10,12,10,11,10,10,7,"- -  -","Yth","Europa",0,0,1,1
2000309011,"Jay Williams","English Premier Division","ENG",72,16,"Right","",9,1,9,8,6,5,8,9,2,12,2,10,5,13,8,6,14,4,"- -  -","Yth","Europa",0,0,1,1
2000148298,"Johnny Armstrong","cinch Premiership","SCO",70,19,"Right","",9,2,10,7,5,9,4,7,2,8,2,9,8,6,8,8,4,7,"- -  -","","Europa",0,0,1,0
2000309009,"Josh Salmon","English Premier Division","WAL",70,16,"Left","",7,2,4,5,7,7,6,4,1,7,1,6,4,7,14,6,3,10,"- -  -","Yth","Europa",1,0,1,1
2000332494,"Leonardo Boi","Italian Serie A","ITA",67,17,"Left","",6,1,7,4,5,2,5,4,2,10,3,7,8,7,12,7,3,12,"- -  -","Yth","Europa",1,0,1,1
